0,0,0,0,0,0,0,0,0,0
0.0040103121,0,0,-0.0007434127,0,0,0.000466621,-0.0000865,0.0234368628,0.0395125985
0.0080035443,0.0040103121,0,-0.0015441728,-0.0007434127,0,0.001553416,-0.000295006,0.0158173504,0.023506385
0.0086800098,0.0080035443,0.0040103121,-0.0007313205,-0.0015441728,-0.0007434127,0.002925646,-0.000449601,0.014015648,0.020626292
0.0060772917,0.0086800098,0.0080035443,0.0016135466,-0.0007313205,-0.0015441728,0.004090181,-0.000313388,0.0118624213,0.0171767343
0.0022589577,0.0060772917,0.0086800098,0.0043211159,0.0016135466,-0.0007313205,0.004741201,0.000234801,0.0091764665,0.012773441
-0.0003903533,0.0022589577,0.0060772917,0.0060666719,0.0043211159,0.0016135466,0.004912788,0.00112342,0.0061239887,0.0078287054
-0.0005684543,-0.0003903533,0.0022589577,0.0061333843,0.0060666719,0.0043211159,0.004903841,0.002133278,0.0029939665,0.002923593
0.001403188,-0.0005684543,-0.0003903533,0.0047035395,0.0061333843,0.0060666719,0.005064127,0.003017179,5.64E-05,-0.0015093316
0.0039916996,0.001403188,-0.0005684543,0.0026297588,0.0047035395,0.0061333843,0.005582011,0.003617799,-0.0025275039,-0.0053017517
0.0054434314,0.0039916996,0.001403188,0.0008922872,0.0026297588,0.0047035395,0.006388011,0.003921828,-0.0047354402,-0.0085324516
0.004745967,0.0054434314,0.0039916996,7.40318767128557E-05,0.0008922872,0.0026297588,0.007208896,0.004031785,-0.0066424994,-0.0113953308
0.0020625764,0.004745967,0.0054434314,0.000125071,7.40318767128557E-05,0.0008922872,0.007722516,0.00408299,-0.0083323978,-0.0140224694
-0.0015062287,0.0020625764,0.004745967,0.0004943623,0.000125071,7.40318767128557E-05,0.007718465,0.00415758,-0.0098159817,-0.0163670042
-0.0046137799,-0.0015062287,0.0020625764,0.0005073828,0.0004943623,0.000125071,0.007180277,0.00424148,-0.0110062002,-0.0182028412
-0.0063807072,-0.0046137799,-0.0015062287,-0.0002466555,0.0005073828,0.0004943623,0.006258452,0.004240747,-0.0117563827,-0.019233142
-0.0067599853,-0.0063807072,-0.0046137799,-0.0017195667,-0.0002466555,0.0005073828,0.005164617,0.004040422,-0.0119312417,-0.0192327705
-0.0064065276,-0.0067599853,-0.0063807072,-0.0034808303,-0.0017195667,-0.0002466555,0.004054572,0.003568634,-0.0114723401,-0.0181504025
-0.006203139,-0.0064065276,-0.0067599853,-0.0049805502,-0.0034808303,-0.0017195667,0.002962789,0.002831858,-0.0104203911,-0.0161179253
-0.0067347121,-0.006203139,-0.0064065276,-0.0058396403,-0.0049805502,-0.0034808303,0.001815242,0.001906793,-0.0088930197,-0.0133811367
-0.0079990208,-0.0067347121,-0.006203139,-0.0060092759,-0.0058396403,-0.0049805502,0.000501998,0.000899227,-0.0070354668,-0.0101975331
-0.0094769139,-0.0079990208,-0.0067347121,-0.0057333853,-0.0060092759,-0.0058396403,-0.001038439,-0.000103738,-0.0049749716,-0.0067610148
-0.0104673545,-0.0094769139,-0.0079990208,-0.0053667209,-0.0057333853,-0.0060092759,-0.00276985,-0.001062506,-0.0027990337,-0.0031833685
-0.0104785787,-0.0104673545,-0.0094769139,-0.0051629513,-0.0053667209,-0.0057333853,-0.004566225,-0.001982832,-0.0005637833,0.0004723404
-0.0094573302,-0.0104785787,-0.0104673545,-0.0051508763,-0.0051629513,-0.0053667209,-0.006265427,-0.002888939,0.0016799726,0.0041330382
-0.0077581293,-0.0094573302,-0.0104785787,-0.0051521969,-0.0051508763,-0.0051629513,-0.007734527,-0.00379046,0.0038604226,0.0076690517
-0.0059057653,-0.0077581293,-0.0094573302,-0.0049113025,-0.0051521969,-0.0051508763,-0.008911394,-0.004662423,0.0058741128,0.0108865412
-0.0043070584,-0.0059057653,-0.0077581293,-0.0042512265,-0.0049113025,-0.0051521969,-0.009804832,-0.00544773,0.0075974132,0.013561877
-0.0030715437,-0.0043070584,-0.0059057653,-0.0031692673,-0.0042512265,-0.0049113025,-0.010460035,-0.00607826,0.0089122853,0.015495779
-0.0020235093,-0.0030715437,-0.0043070584,-0.0018274489,-0.0031692673,-0.0042512265,-0.010913882,-0.00650107,0.0097321289,0.0165629595
-0.0008656476,-0.0020235093,-0.0030715437,-0.0004599906,-0.0018274489,-0.0031692673,-0.011165887,-0.006695529,0.0100181489,0.0167289917
0.0006149757,-0.0008656476,-0.0020235093,0.000742327,-0.0004599906,-0.0018274489,-0.011178333,-0.006673975,0.0097773567,0.0160346651
0.0024151432,0.0006149757,-0.0008656476,0.0017067324,0.000742327,-0.0004599906,-0.010901467,-0.006468203,0.0090478494,0.0145620308
0.004318973,0.0024151432,0.0006149757,0.0024795293,0.0017067324,0.000742327,-0.010306643,-0.006111106,0.0078802592,0.0124006997
0.0060160855,0.004318973,0.0024151432,0.0031639875,0.0024795293,0.0017067324,-0.009408365,-0.005623927,0.0063267107,0.0096322807
0.007256585,0.0060160855,0.004318973,0.0038385709,0.0031639875,0.0024795293,-0.008264597,-0.005014896,0.004441009,0.0063389956
0.0079529264,0.007256585,0.0060160855,0.004503772,0.0038385709,0.0031639875,-0.006957976,-0.004287848,0.0022849897,0.002623839
0.0081856589,0.0079529264,0.007256585,0.0050812189,0.004503772,0.0038385709,-0.005569991,-0.003454272,-6.20E-05,-0.0013727029
0.0081243009,0.0081856589,0.0079529264,0.0054582939,0.0050812189,0.004503772,-0.004162024,-0.002541312,-0.0025001888,-0.0054716774
0.0079187351,0.0081243009,0.0081856589,0.0055482311,0.0054582939,0.0050812189,-0.002771315,-0.001591426,-0.004915648,-0.0094718201
0.0076231032,0.0079187351,0.0081243009,0.0053313035,0.0055482311,0.0054582939,-0.001420757,-0.000654472,-0.0071921134,-0.0131753552
0.0071876839,0.0076231032,0.0079187351,0.0048584644,0.0053313035,0.0055482311,-0.000134246,0.000223154,-0.0092253558,-0.0164135535
0.006511608,0.0071876839,0.0076231032,0.004221003,0.0048584644,0.0053313035,0.001052251,0.001006832,-0.010934278,-0.0190617561
0.0055231183,0.006511608,0.0071876839,0.0035046883,0.004221003,0.0048584644,0.002090394,0.001675847,-0.0122622728,-0.0210423096
0.0042345506,0.0055231183,0.006511608,0.0027575714,0.0035046883,0.004221003,0.002929154,0.00221971,-0.0131772697,-0.0223154949
