0,0
-0.104101589,-0.087753304
-0.070257326,-0.052205196
-0.062254545,-0.045808814
-0.052690367,-0.038147711
-0.040759924,-0.028368462
-0.027201463,-0.017386727
-0.013298566,-0.006492991
-0.000250314,0.003352066
0.011226638,0.01177463
0.021033824,0.018949673
0.029504578,0.025307825
0.037010749,0.031142422
0.043600515,0.036349386
0.048887214,0.040426586
0.052219366,0.042714775
0.052996053,0.04271395
0.050957709,0.040310125
0.046285174,0.035796208
0.039500913,0.02971809
0.031250056,0.022647643
0.022097772,0.015015499
0.012432716,0.007069925
0.002504206,-0.001049018
-0.007462083,-0.009179041
-0.017147181,-0.017032153
-0.026091567,-0.024177857
-0.033746103,-0.030119495
-0.039586487,-0.034414487
-0.043228059,-0.036784582
-0.044498499,-0.037153322
-0.043428951,-0.035611296
-0.040188634,-0.032340731
-0.035002445,-0.027540643
-0.028101911,-0.021392277
-0.019726023,-0.014078239
-0.010149441,-0.005827269
0.000275185,0.003048628
0.01110531,0.012152017
0.021834269,0.021035911
0.031945847,0.029261071
0.04097708,0.036452767
0.048567751,0.042334145
0.054466423,0.046732745
0.058530646,0.049560355
0.060699095,0.050786381
0.06097511,0.050427135
0.059420477,0.048547325
0.056165931,0.045273281
0.051420343,0.040800941
0.045470643,0.035394027
0.038666436,0.029365779
0.03138944,0.023049174
0.024020167,0.016764723
0.016906443,0.010796352
0.01034566,0.005380563
0.004578024,0.00070554
-0.000213343,-0.003086149
-0.003900974,-0.005897181
-0.006415795,-0.007679391
-0.007750911,-0.008438781
-0.007964941,-0.00823902
-0.007179062,-0.007197678
-0.005568216,-0.005477525
-0.003341452,-0.00326497
-0.000727468,-0.000761068
0.002050346,0.001842358
0.004786618,0.004371039
0.007306523,0.006677788
0.009473356,0.008647967
0.011191792,0.010201985
0.012412334,0.011299615
0.013135066,0.011943621
0.01340886,0.012178589
0.013329053,0.012089871
0.013029471,0.011794015
0.01267158,0.011431537
0.012426626,0.011148058
0.012464126,0.011087917
0.012930906,0.011372748
0.013945074,0.012100951
0.015583225,0.013335637
0.017872524,0.015095219
0.020777056,0.017338757
0.024236091,0.020027775
0.028120906,0.023056013
0.032250028,0.026270572
0.036401395,0.029485831
0.040326619,0.032496857
0.043766918,0.035092203
0.046468105,0.037066961
0.048195648,0.038234714
0.048749868,0.038438812
0.047979493,0.037563466
0.045794044,0.035544063
0.042173531,0.032374641
0.037173129,0.028111063
0.0309244,0.02287152
0.02363487,0.016836811
0.015578507,0.010239868
0.007084345,0.003356365
-0.001479122,-0.003508355
-0.009720705,-0.01003322
-0.017246551,-0.015898486
-0.023679455,-0.020801277
-0.028678731,-0.024471832
-0.031959131,-0.026688377
-0.033307281,-0.027291417
-0.03259257,-0.026193876
-0.029778774,-0.023386034
-0.024926608,-0.018937838
-0.0181947,-0.012998439
-0.00983306,-0.005791634
-0.000172948,0.002393334
0.010388107,0.011216349
0.021404972,0.02030258
0.032405563,0.029259646
0.04291187,0.037694466
0.05246655,0.045231567
0.060645442,0.051535192
0.067087978,0.056323959
0.071511523,0.059382906
0.073724481,0.060575651
0.073632697,0.059851805
0.071252952,0.057248433
0.066701538,0.052886692
0.06019126,0.046968058
0.052019953,0.039762937
0.042555951,0.031596494
0.032227737,0.022832804
0.021494869,0.013858006
0.010828645,0.005063731
0.000688053,-0.003173692
-0.008502397,-0.010510744
-0.016373326,-0.016653216
-0.022626588,-0.021370112
-0.027048018,-0.024502618
-0.029515828,-0.02596924
-0.02999672,-0.025768702
-0.028552518,-0.023975705
-0.025329814,-0.0207335
-0.020550847,-0.016246117
-0.014502836,-0.010768579
-0.007520168,-0.004593763
0.0000354,0.001965302
0.007794207,0.008594265
0.015399248,0.01499445
0.022523107,0.020896208
0.028882995,0.026070571
0.034253201,0.030338324
0.038475209,0.033577794
0.041457632,0.03572934
0.043182774,0.036793668
0.043700897,0.036828034
0.043123258,0.035940673
0.041612198,0.034281663
0.039367929,0.032030919
0.036613657,0.029385512
0.033580497,0.026546466
0.030491491,0.02370643
0.02754851,0.021037617
0.024919837,0.018681349
0.022730541,0.016740642
0.021056743,0.015275933
0.019922095,0.01430267
0.019298395,0.013792
0.019109568,0.013674641
0.019238978,0.013847501
0.01954044,0.014183672
0.019850056,0.014542318
0.019999958,0.014780735
0.019832383,0.014765223
0.019212558,0.014382982
0.018041712,0.013551641
0.016264507,0.01222613
0.013877418,0.010404598
0.01093044,0.008129943
0.007527869,0.005490087
0.003823941,0.002613826
0.0000153,-0.000335741
-0.003669678,-0.003170205
-0.006984522,-0.005687844
-0.00967929,-0.007685383
-0.011517011,-0.008971946
-0.012289225,-0.009381683
-0.011830767,-0.008785962
-0.010032539,-0.00710365
-0.006851815,-0.004309436
-0.002319105,-0.000438626
0.003460193,0.004412454
0.010306862,0.010087041
0.017972814,0.016372941
0.026151919,0.023012112
0.034494172,0.029713124
0.04262121,0.03616388
0.050147916,0.0420478
0.056695812,0.047062122
0.061918479,0.050932041
0.065518753,0.053425719
0.067265243,0.054368177
0.067006793,0.053653503
0.064682191,0.051251681
0.06032537,0.047211456
0.054066335,0.04166015
0.0461281,0.034799602
0.036817368,0.026898729
0.02651224,0.018281258
0.015644718,0.00931072
0.004680491,0.000373965
-0.005903077,-0.008136995
-0.015640074,-0.015842976
-0.024098399,-0.02239736
-0.030901968,-0.027504096
-0.035749548,-0.030929947
-0.038424248,-0.032519273
-0.038808035,-0.032199793
-0.036887014,-0.029984303
-0.032750642,-0.025970778
-0.026588179,-0.020338767
-0.018680823,-0.01334105
-0.009386137,-0.005291519
0.000879551,0.003450238
0.011660738,0.01249735
0.022486171,0.021455698
0.032890945,0.029941739
0.042437766,0.037598913
0.050741486,0.044114823
0.057474483,0.049237548
0.062394973,0.052785709
0.065349806,0.054652596
0.066280569,0.054812603
0.065224005,0.053320921
0.062306388,0.050306861
0.057734709,0.045964533
0.051782238,0.040541437
0.044776027,0.034325542
0.037077371,0.027630066
0.029063506,0.020775959
0.021107536,0.014075614
0.013559328,0.007817543
0.006728103,0.002252256
0.000868556,-0.002417828
-0.00383098,-0.006048434
-0.00725435,-0.008557639
-0.009359955,-0.009926926
-0.010177893,-0.010197818
-0.009803529,-0.009465858
-0.008387572,-0.007871699
-0.006123996,-0.005590268
-0.003236686,-0.002819756
0.000036,0.000232
0.00345616,0.003359726
0.006802182,0.006373964
0.009882946,0.009113838
0.012547348,0.011453845
0.014693456,0.01331193
0.016272146,0.014651537
0.017287484,0.015481295
0.01779463,0.015853307
0.0178925,0.015856115
0.017714394,0.015606502
0.017416814,0.015240012
0.017166445,0.014899635
0.017126756,0.014724657
0.017444194,0.014839256
0.018235548,0.015341888
0.019578907,0.016298663
0.021501412,0.017730309
0.023974203,0.01960698
0.026923451,0.021870584
0.030221267,0.024414629
0.033694364,0.027094579
0.037132778,0.029736415
0.040303593,0.032148485
0.042965519,0.034133638
0.044884437,0.035502588
0.045848063,0.036086144
0.045681105,0.035746906
0.044258188,0.034389409
0.041515241,0.031969661
0.037457415,0.028500962
0.032163521,0.024057237
0.025785893,0.018772921
0.018545978,0.012837793
0.010725463,0.006489158
0.002654048,0.00000157
-0.005305525,-0.006325608
-0.012775263,-0.012183589
-0.019381595,-0.017270438
-0.024774474,-0.021306502
-0.028646678,-0.024050263
-0.030751646,-0.025312442
-0.030918081,-0.024968755
-0.029060059,-0.022968035
-0.025185179,-0.019335547
-0.01939689,-0.014174551
-0.011892252,-0.007665028
-0.002954257,-0.0000569
0.007060198,0.00834224
0.017736298,0.017180892
0.028620522,0.026080008
0.039240997,0.034649566
0.049132215,0.042506733
0.057853766,0.049296761
0.065012205,0.054710409
0.07028467,0.058498137
0.073431553,0.060481992
0.074307242,0.060566539
0.072870639,0.058743225
0.069186431,0.055089144
0.063418396,0.049765093
0.05582393,0.043008119
0.046736629,0.035118703
0.03656369,0.026445845
0.025755448,0.017369784
0.014786918,0.008287172
0.004134136,-0.000409512
-0.0057493,-0.008351167
-0.01445469,-0.015209369
-0.021636648,-0.020712674
-0.027028593,-0.024658204
-0.030454379,-0.026918276
-0.031827991,-0.027447446
-0.031160914,-0.026279871
-0.028557131,-0.023524631
-0.024204547,-0.019358984
-0.018365583,-0.014019496
-0.011363264,-0.007790118
-0.003560086,-0.000986717
0.004660082,0.006061902
0.012913206,0.013032351
0.020835122,0.01962276
0.028097479,0.02556486
0.034423277,0.030636486
0.039600533,0.034669858
0.043483559,0.037560551
0.046003737,0.039267859
0.047166373,0.039812523
0.047046183,0.039273448
0.045779897,0.037781361
0.04355391,0.035506956
0.040590358,0.032648714
0.037131843,0.029419563
0.033425641,0.026033746
0.029707963,0.022694231
0.026191079,0.019580623
0.023050439,0.016838883
0.020415676,0.014574367
0.018364953,0.012847765
0.016921794,0.011672878
0.01605675,0.011018206
0.015691323,0.010810895
0.015706898,0.010945042
0.015955683,0.011291244
0.01627307,0.011707233
0.01649223,0.012049825
0.016456184,0.012185699
0.016032624,0.012002751
0.01512396,0.01141917
0.013677369,0.010391289
0.011689745,0.008916965
0.00921092,0.007038932
0.006343332,0.004843324
0.003235382,0.002453755
0.0000754,0.0000265
-0.002919338,-0.002259021
-0.005517451,-0.004213262
-0.00748768,-0.005647967
-0.008614074,-0.006388982
-0.008711607,-0.006289104
-0.007640124,-0.005239374
-0.005315844,-0.003178638
-0.001720898,-0.000100905
0.003091648,0.003941608
0.008997296,0.008838095
0.015801198,0.014420433
0.023246062,0.02047059
0.031022834,0.026729769
0.038785637,0.032911626
0.046168503,0.038714716
0.052803111,0.04384011
0.058337352,0.04800712
0.062456537,0.05096746
0.064900332,0.052520197
0.065478029,0.05252434
0.064081416,0.050909241
0.0606925,0.047679618
0.055387105,0.042917386
0.048334242,0.036779935
0.039790726,0.029494927
0.030090683,0.021351318
0.019631978,0.012686326
0.008857017,0.003869466
-0.001767899,-0.004714471
-0.011774436,-0.012682586
-0.020715366,-0.01967349
-0.028187031,-0.025366363
-0.033849119,-0.029495441
-0.037442003,-0.031864399
-0.038794111,-0.032357247
-0.037837713,-0.030942164
-0.034608665,-0.027672512
-0.029245092,-0.022685825
-0.02198275,-0.016198587
-0.013143428,-0.008495268
-0.003117455,0.000084
0.007653085,0.009161412
0.018697079,0.018340449
0.029537105,0.027225002
0.039711243,0.035436539
0.048798001,0.042631001
0.056427945,0.048518234
0.062306746,0.052873229
0.066227486,0.055544331
0.068077505,0.056460406
0.067841437,0.055633811
0.065599505,0.053156655
0.061522553,0.049192961
0.055855728,0.043969495
0.048908192,0.037763158
0.041038661,0.030886308
0.032633634,0.023669832
